Replicate,File Name,Sample Type,Molecule Name,Analyte Concentration,Area,Product Mz,Background,Points Across Peak,RatioLightToHeavy,Slope,Intercept,R Squared,Error Message,Accuracy,Calculated Concentration,Fwhm,Precursor Mz,Fragment Ion Type,Isotope Label Type,Normalized Area
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,glucosamine-6-phosphate lose H2O,,147167,351.10003,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,351.10003,precursor,heavyD5,0.0000E+0
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_072.raw,Unknown,glucosamine-6-phosphate lose H2O,,175356,351.10003,738,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,351.10003,precursor,heavyD5,0.0000E+0
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,glucosamine-6-phosphate lose H2O,,313860,351.10003,0,61,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.04,351.10003,precursor,heavyD5,0.0000E+0
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,glucosamine-6-phosphate lose H2O,,125045,351.10003,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,351.10003,precursor,heavyD5,0.0000E+0
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,glucosamine-6-phosphate lose H2O,,86130,351.10003,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,351.10003,precursor,heavyD5,0.0000E+0
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,glucosamine-6-phosphate lose H2O,,180443,351.10003,0,64,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,351.10003,precursor,heavyD5,0.0000E+0
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,glucosamine-6-phosphate lose H2O,,184607,351.10003,7840,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,351.10003,precursor,heavyD5,0.0000E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,glucosamine-6-phosphate lose H2O,,115158,351.10003,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,351.10003,precursor,heavyD5,0.0000E+0
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,glucosamine-6-phosphate lose H2O,,44662,351.10003,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,5.2197E+2,0.02,351.10003,precursor,heavyD5,6.5874E-1
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,glucosamine-6-phosphate lose H2O,,121551,351.10003,4407,60,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,1.5584E+2,0.03,351.10003,precursor,heavyD5,9.5581E-2
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,glucosamine-6-phosphate lose H2O,,92791,351.10003,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,351.10003,precursor,heavyD5,0.0000E+0
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,glucosamine-6-phosphate lose H2O,,105644,351.10003,1935,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,351.10003,precursor,heavyD5,0.0000E+0
MQ1,mtab_Zoop2_BC_lumos_071423_001.raw,Double Blank,glucosamine-6-phosphate lose H2O,,0,352.08873,0,61,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,NaN,0.31,352.08873,precursor,heavyC13,NaN
MQ2,mtab_Zoop2_BC_lumos_071423_095.raw,Double Blank,glucosamine-6-phosphate lose H2O,,0,352.08873,0,64,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,NaN,0.31,352.08873,precursor,heavyC13,NaN
1_std0,mtab_Zoop2_BC_lumos_071423_052.raw,Standard,glucosamine-6-phosphate lose H2O,0,8244,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,∞,9.3700E+1,0.01,352.08873,precursor,heavyC13,0.0000E+0
2_std0,mtab_Zoop2_BC_lumos_071423_053.raw,Standard,glucosamine-6-phosphate lose H2O,0,10127,352.08873,0,61,#N/A,1.5381E-3,-1.4412E-1,0.9927,,∞,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
3_std0,mtab_Zoop2_BC_lumos_071423_054.raw,Standard,glucosamine-6-phosphate lose H2O,0,8070,352.08873,0,61,#N/A,1.5381E-3,-1.4412E-1,0.9927,,∞,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
4_std5,mtab_Zoop2_BC_lumos_071423_055.raw,Standard,glucosamine-6-phosphate lose H2O,5,11060,352.08873,0,61,#N/A,1.5381E-3,-1.4412E-1,0.9927,,1874%,9.3700E+1,0.01,352.08873,precursor,heavyC13,0.0000E+0
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,glucosamine-6-phosphate lose H2O,10,19910,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,937%,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,glucosamine-6-phosphate lose H2O,20,12865,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,468.5%,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,glucosamine-6-phosphate lose H2O,30,5565,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,312.3%,9.3700E+1,0.01,352.08873,precursor,heavyC13,0.0000E+0
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,glucosamine-6-phosphate lose H2O,50,11479,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,187.4%,9.3700E+1,0.01,352.08873,precursor,heavyC13,0.0000E+0
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,glucosamine-6-phosphate lose H2O,70,15357,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,133.9%,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,glucosamine-6-phosphate lose H2O,85,16115,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,110.2%,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,glucosamine-6-phosphate lose H2O,100,195,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,93.7%,9.3700E+1,0.01,352.08873,precursor,heavyC13,0.0000E+0
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,glucosamine-6-phosphate lose H2O,300,8736,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,63.5%,1.9056E+2,0.01,352.08873,precursor,heavyC13,1.4899E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,glucosamine-6-phosphate lose H2O,500,38201,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,90%,4.5014E+2,0.03,352.08873,precursor,heavyC13,5.4825E-1
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,glucosamine-6-phosphate lose H2O,700,23032,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,94.2%,6.5914E+2,0.01,352.08873,precursor,heavyC13,8.6972E-1
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,glucosamine-6-phosphate lose H2O,1000,19542,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,72.7%,7.2732E+2,0.02,352.08873,precursor,heavyC13,9.7460E-1
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,glucosamine-6-phosphate lose H2O,3000,20124,352.08873,0,60,#N/A,1.5381E-3,-1.4412E-1,0.9927,,86.1%,2.5836E+3,0.03,352.08873,precursor,heavyC13,3.8298E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,glucosamine-6-phosphate lose H2O,7000,10571,352.08873,0,58,#N/A,1.5381E-3,-1.4412E-1,0.9927,,103.3%,7.2285E+3,0.02,352.08873,precursor,heavyC13,1.0974E+1
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,glucosamine-6-phosphate lose H2O,,48774,352.08873,0,61,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,glucosamine-6-phosphate lose H2O,,29286,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,glucosamine-6-phosphate lose H2O,,21244,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,glucosamine-6-phosphate lose H2O,,12433,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,glucosamine-6-phosphate lose H2O,,12172,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.01,352.08873,precursor,heavyC13,0.0000E+0
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_075.raw,Unknown,glucosamine-6-phosphate lose H2O,,29216,352.08873,0,64,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,glucosamine-6-phosphate lose H2O,,16102,352.08873,0,64,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_073.raw,Unknown,glucosamine-6-phosphate lose H2O,,34320,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_085.raw,Unknown,glucosamine-6-phosphate lose H2O,,28254,352.08873,0,64,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.05,352.08873,precursor,heavyC13,0.0000E+0
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_089.raw,Unknown,glucosamine-6-phosphate lose H2O,,23980,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.01,352.08873,precursor,heavyC13,0.0000E+0
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_074.raw,Unknown,glucosamine-6-phosphate lose H2O,,34601,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.04,352.08873,precursor,heavyC13,0.0000E+0
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_087.raw,Unknown,glucosamine-6-phosphate lose H2O,,35249,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.04,352.08873,precursor,heavyC13,0.0000E+0
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_083.raw,Unknown,glucosamine-6-phosphate lose H2O,,25200,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,glucosamine-6-phosphate lose H2O,,30462,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.04,352.08873,precursor,heavyC13,0.0000E+0
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_072.raw,Unknown,glucosamine-6-phosphate lose H2O,,29863,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,glucosamine-6-phosphate lose H2O,,56919,352.08873,0,61,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.04,352.08873,precursor,heavyC13,0.0000E+0
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,glucosamine-6-phosphate lose H2O,,22965,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.03,352.08873,precursor,heavyC13,0.0000E+0
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,glucosamine-6-phosphate lose H2O,,21311,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,glucosamine-6-phosphate lose H2O,,40580,352.08873,0,64,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,glucosamine-6-phosphate lose H2O,,46975,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.04,352.08873,precursor,heavyC13,0.0000E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,glucosamine-6-phosphate lose H2O,,26998,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.04,352.08873,precursor,heavyC13,0.0000E+0
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,glucosamine-6-phosphate lose H2O,,2393,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,5.2197E+2,0.01,352.08873,precursor,heavyC13,6.5874E-1
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,glucosamine-6-phosphate lose H2O,,18327,352.08873,0,60,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,1.5584E+2,0.04,352.08873,precursor,heavyC13,9.5581E-2
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,glucosamine-6-phosphate lose H2O,,24509,352.08873,0,62,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,glucosamine-6-phosphate lose H2O,,13533,352.08873,0,63,#N/A,1.5381E-3,-1.4412E-1,0.9927,,#N/A,9.3700E+1,0.02,352.08873,precursor,heavyC13,0.0000E+0
MQ1,mtab_Zoop2_BC_lumos_071423_001.raw,Double Blank,glutamic acid,,17107,252.0866,159660,66,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,3.8082E+4,0.03,252.0866,precursor,light,3.7885E+1
MQ2,mtab_Zoop2_BC_lumos_071423_095.raw,Double Blank,glutamic acid,,7696,252.0866,92626,63,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,4.1759E+3,0.01,252.0866,precursor,light,4.4438E+0
1_std0,mtab_Zoop2_BC_lumos_071423_052.raw,Standard,glutamic acid,0,6537795,252.0866,119069,58,#N/A,9.8629E-4,3.2512E-1,0.9922,,-∞,-1.0502E+2,0.06,252.0866,precursor,light,2.2154E-1
2_std0,mtab_Zoop2_BC_lumos_071423_053.raw,Standard,glutamic acid,0,10377103,252.0866,150803,53,#N/A,9.8629E-4,3.2512E-1,0.9922,,-∞,-2.8922E+0,0.07,252.0866,precursor,light,3.2227E-1
3_std0,mtab_Zoop2_BC_lumos_071423_054.raw,Standard,glutamic acid,0,14092952,252.0866,119234,53,#N/A,9.8629E-4,3.2512E-1,0.9922,,∞,2.9761E+1,0.06,252.0866,precursor,light,3.5447E-1
4_std5,mtab_Zoop2_BC_lumos_071423_055.raw,Standard,glutamic acid,5,13879353,252.0866,118387,56,#N/A,9.8629E-4,3.2512E-1,0.9922,,1982.4%,9.9121E+1,0.07,252.0866,precursor,light,4.2288E-1
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,glutamic acid,10,9610368,252.0866,134341,56,#N/A,9.8629E-4,3.2512E-1,0.9922,,-985.1%,-9.8507E+1,0.07,252.0866,precursor,light,2.2796E-1
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,glutamic acid,20,11293848,252.0866,124148,52,#N/A,9.8629E-4,3.2512E-1,0.9922,,213%,4.2595E+1,0.07,252.0866,precursor,light,3.6713E-1
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,glutamic acid,30,6846463,252.0866,111891,58,#N/A,9.8629E-4,3.2512E-1,0.9922,,-290.7%,-8.7213E+1,0.07,252.0866,precursor,light,2.3910E-1
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,glutamic acid,50,11094337,252.0866,124828,53,#N/A,9.8629E-4,3.2512E-1,0.9922,,155.6%,7.7792E+1,0.07,252.0866,precursor,light,4.0184E-1
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,glutamic acid,70,8644580,252.0866,157542,58,#N/A,9.8629E-4,3.2512E-1,0.9922,,-37.4%,-2.6145E+1,0.07,252.0866,precursor,light,2.9933E-1
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,glutamic acid,85,12294722,252.0866,167211,53,#N/A,9.8629E-4,3.2512E-1,0.9922,,172.2%,1.4638E+2,0.07,252.0866,precursor,light,4.6949E-1
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,glutamic acid,100,7297985,252.0866,113159,57,#N/A,9.8629E-4,3.2512E-1,0.9922,,-16.9%,-1.6939E+1,0.08,252.0866,precursor,light,3.0841E-1
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,glutamic acid,300,16875352,252.0866,106349,55,#N/A,9.8629E-4,3.2512E-1,0.9922,,103.1%,3.0920E+2,0.07,252.0866,precursor,light,6.3008E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,glutamic acid,500,33960372,252.0866,188756,52,#N/A,9.8629E-4,3.2512E-1,0.9922,,108.3%,5.4151E+2,0.07,252.0866,precursor,light,8.5920E-1
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,glutamic acid,700,35703052,252.0866,117458,53,#N/A,9.8629E-4,3.2512E-1,0.9922,,99.9%,6.9934E+2,0.07,252.0866,precursor,light,1.0149E+0
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,glutamic acid,1000,48175188,252.0866,123458,52,#N/A,9.8629E-4,3.2512E-1,0.9922,,96%,9.6003E+2,0.07,252.0866,precursor,light,1.2720E+0
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,glutamic acid,3000,104800504,252.0866,116816,51,#N/A,9.8629E-4,3.2512E-1,0.9922,,117.3%,3.5186E+3,0.06,252.0866,precursor,light,3.7955E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,glutamic acid,7000,219696576,252.0866,77339,48,#N/A,9.8629E-4,3.2512E-1,0.9922,,96.9%,6.7824E+3,0.07,252.0866,precursor,light,7.0145E+0
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,glutamic acid,,41347164,252.0866,127468,50,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,1.3927E+3,0.07,252.0866,precursor,light,1.6988E+0
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,glutamic acid,,47976572,252.0866,96444,50,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,1.0918E+3,0.06,252.0866,precursor,light,1.4019E+0
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,glutamic acid,,48593800,252.0866,97689,52,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,1.0129E+3,0.06,252.0866,precursor,light,1.3241E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,glutamic acid,,8924485,252.0866,148929,55,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-4.0088E+0,0.06,252.0866,precursor,light,3.2116E-1
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,glutamic acid,,9602110,252.0866,102291,55,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-5.1910E+1,0.06,252.0866,precursor,light,2.7392E-1
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_075.raw,Unknown,glutamic acid,,11098908,252.0866,94752,55,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-1.8773E+1,0.07,252.0866,precursor,light,3.0660E-1
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,glutamic acid,,10444793,252.0866,87870,58,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-1.7887E+1,0.06,252.0866,precursor,light,3.0748E-1
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_073.raw,Unknown,glutamic acid,,9722923,252.0866,141366,56,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-3.3698E+1,0.07,252.0866,precursor,light,2.9188E-1
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_085.raw,Unknown,glutamic acid,,7375552,252.0866,90560,55,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-5.0720E+1,0.07,252.0866,precursor,light,2.7509E-1
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_089.raw,Unknown,glutamic acid,,20666836,252.0866,166549,53,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,3.4566E+2,0.07,252.0866,precursor,light,6.6604E-1
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_074.raw,Unknown,glutamic acid,,42384908,252.0866,81046,50,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,1.0325E+3,0.06,252.0866,precursor,light,1.3435E+0
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_087.raw,Unknown,glutamic acid,,16350277,252.0866,108153,53,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,1.5146E+2,0.07,252.0866,precursor,light,4.7450E-1
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_083.raw,Unknown,glutamic acid,,8569816,252.0866,98961,56,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-9.0022E+1,0.08,252.0866,precursor,light,2.3633E-1
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,glutamic acid,,8562910,252.0866,102199,55,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-8.7302E+1,0.07,252.0866,precursor,light,2.3901E-1
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_072.raw,Unknown,glutamic acid,,10842660,252.0866,123936,56,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-6.6273E+1,0.06,252.0866,precursor,light,2.5975E-1
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,glutamic acid,,44832160,252.0866,102183,50,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,6.1752E+2,0.07,252.0866,precursor,light,9.3417E-1
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,glutamic acid,,11367831,252.0866,106735,54,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,-2.8423E+1,0.07,252.0866,precursor,light,2.9708E-1
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,glutamic acid,,19076426,252.0866,63453,54,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,2.5100E+2,0.07,252.0866,precursor,light,5.7267E-1
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,glutamic acid,,31518298,252.0866,112910,51,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,6.2538E+2,0.06,252.0866,precursor,light,9.4192E-1
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,glutamic acid,,124134952,252.0866,64209,50,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,2.9548E+3,0.07,252.0866,precursor,light,3.2394E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,glutamic acid,,193844912,252.0866,165077,49,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,5.4206E+3,0.08,252.0866,precursor,light,5.6714E+0
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,glutamic acid,,52456240,252.0866,141486,52,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,1.3431E+3,0.07,252.0866,precursor,light,1.6498E+0
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,glutamic acid,,89400920,252.0866,80683,51,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,3.2065E+3,0.07,252.0866,precursor,light,3.4877E+0
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,glutamic acid,,24129284,252.0866,45280,54,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,3.9071E+2,0.07,252.0866,precursor,light,7.1047E-1
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,glutamic acid,,19999490,252.0866,146656,52,#N/A,9.8629E-4,3.2512E-1,0.9922,,#N/A,2.9525E+2,0.07,252.0866,precursor,light,6.1632E-1
1_std0,mtab_Zoop2_BC_lumos_071423_052.raw,Standard,glutamic acid,0,5045253,105.0328,0,23,#N/A,9.8629E-4,3.2512E-1,0.9922,,-∞,-1.0502E+2,0.07,252.0866,custom,light,2.2154E-1
2_std0,mtab_Zoop2_BC_lumos_071423_053.raw,Standard,glutamic acid,0,8164713,105.0328,0,24,#N/A,9.8629E-4,3.2512E-1,0.9922,,-∞,-2.8922E+0,0.07,252.0866,custom,light,3.2227E-1
3_std0,mtab_Zoop2_BC_lumos_071423_054.raw,Standard,glutamic acid,0,10729834,105.0328,0,25,#N/A,9.8629E-4,3.2512E-1,0.9922,,∞,2.9761E+1,0.07,252.0866,custom,light,3.5447E-1
4_std5,mtab_Zoop2_BC_lumos_071423_055.raw,Standard,glutamic acid,5,11465743,105.0328,0,27,#N/A,9.8629E-4,3.2512E-1,0.9922,,1982.4%,9.9121E+1,0.07,252.0866,custom,light,4.2288E-1
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,glutamic acid,10,7615558,105.0328,0,24,#N/A,9.8629E-4,3.2512E-1,0.9922,,-985.1%,-9.8507E+1,0.07,252.0866,custom,light,2.2796E-1
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,glutamic acid,20,9043153,105.0328,0,25,#N/A,9.8629E-4,3.2512E-1,0.9922,,213%,4.2595E+1,0.07,252.0866,custom,light,3.6713E-1
